id,subject,base_verb,object,landmark_verb,score,hilo
4,member,accept,share,receive,4,HIGH
4,model,buy,behaviour,bribe,3,LOW
4,model,buy,behaviour,purchase,6,LOW
4,mother,provide,baby,leave,1,LOW
4,mother,provide,baby,supply,6,HIGH
4,parent,draw,line,attract,1,LOW
4,parent,draw,line,depict,4,HIGH
4,patient,accept,treatment,bear,4,HIGH
4,patient,accept,treatment,receive,5,HIGH
4,patient,draw,figure,attract,2,LOW
4,service,meet,need,satisfy,7,HIGH
4,school,provide,education,supply,7,HIGH
4,scholar,write,book,spell,3,LOW
4,table,show,result,express,5,HIGH
4,firm,buy,politician,bribe,7,HIGH
4,figure,show,increase,picture,4,HIGH
4,weapon,buy,chance,bribe,1,LOW
4,family,run,hotel,move,1,LOW
4,family,provide,home,supply,6,HIGH
4,figure,show,increase,express,6,LOW
4,family,run,hotel,operate,7,HIGH
4,employer,provide,training,leave,2,LOW
4,employee,buy,property,purchase,7,HIGH
4,family,provide,home,leave,2,LOW
4,employer,provide,training,supply,7,HIGH
4,service,meet,need,visit,1,LOW
4,shareholder,accept,offer,bear,3,LOW
4,shareholder,accept,offer,receive,2,HIGH
4,shiver,run,spine,move,3,HIGH
4,shiver,run,spine,operate,2,LOW
4,sight,meet,eye,satisfy,3,LOW
4,society,accept,charge,bear,4,LOW
4,society,accept,charge,receive,3,LOW
4,speaker,say,word,allege,4,LOW
4,speaker,say,word,state,6,HIGH
4,table,show,result,picture,5,LOW
4,user,run,application,move,3,LOW
4,spokesman,say,decision,state,7,HIGH
4,spokesman,say,decision,allege,4,HIGH
4,specialist,write,papers,spell,2,LOW
4,specialist,write,papers,publish,2,HIGH
4,student,write,name,spell,3,HIGH
4,student,write,name,publish,2,LOW
4,student,meet,requirement,visit,1,LOW
4,student,meet,requirement,satisfy,7,HIGH
4,study,provide,evidence,supply,6,HIGH
4,study,provide,evidence,leave,2,LOW
4,child,meet,house,satisfy,1,LOW
4,child,draw,picture,depict,3,HIGH
4,beach,meet,standard,satisfy,6,HIGH
4,artist,show,work,picture,2,HIGH
4,artist,show,work,express,4,LOW
4,child,draw,picture,attract,1,LOW
4,boy,meet,girl,visit,6,HIGH
4,boy,meet,girl,satisfy,3,LOW
4,beach,meet,standard,visit,1,LOW
4,sweat,run,face,move,2,HIGH
4,sweat,run,face,operate,1,LOW
4,survey,say,recovery,allege,4,HIGH
4,survey,say,recovery,state,5,HIGH
4,supporter,buy,ticket,bribe,3,LOW
4,supporter,buy,ticket,purchase,7,HIGH
4,study,show,correlation,express,6,HIGH
4,study,show,correlation,picture,6,LOW
4,study,provide,information,leave,2,LOW
4,study,provide,information,supply,7,HIGH
4,company,provide,service,supply,7,HIGH
4,court,try,case,judge,6,HIGH
4,claimant,draw,benefit,depict,2,LOW
4,company,provide,service,leave,1,LOW
4,court,try,offence,test,2,LOW
4,demonstrator,try,building,judge,2,LOW
4,court,try,case,test,2,LOW
4,court,try,offence,judge,6,HIGH
4,demonstrator,try,building,test,5,HIGH
4,employee,buy,property,bribe,1,LOW
4,writer,write,book,spell,3,LOW
5,table,draw,eye,depict,1,LOW
5,table,draw,eye,attract,6,HIGH
5,system,meet,criterion,visit,2,HIGH
5,system,meet,criterion,satisfy,7,HIGH
5,system,meet,requirement,visit,2,LOW
5,system,meet,requirement,satisfy,7,HIGH
5,system,provide,facility,supply,7,HIGH
5,system,provide,facility,leave,4,LOW
5,system,run,application,operate,7,HIGH
5,system,run,application,move,4,LOW
5,woman,draw,hair,depict,7,LOW
5,woman,draw,hair,attract,2,LOW
5,magazine,accept,liability,bear,2,HIGH
5,machine,run,program,operate,7,HIGH
5,machine,run,program,move,1,LOW
5,lawyer,accept,conviction,receive,2,LOW
5,lawyer,accept,conviction,bear,2,LOW
5,justice,try,king,test,7,HIGH
5,justice,try,king,judge,7,LOW
5,judge,try,action,test,7,HIGH
5,male,draw,female,attract,6,HIGH
5,magazine,accept,liability,receive,2,LOW
5,teacher,write,book,spell,7,LOW
5,user,run,application,operate,7,HIGH
5,scholar,write,book,publish,5,HIGH
5,people,try,program,test,7,HIGH
5,people,try,sniffing,judge,1,LOW
5,runway,run,parallel,operate,1,LOW
5,people,say,success,state,7,HIGH
5,people,try,door,judge,1,LOW
5,people,try,door,test,7,HIGH
5,people,try,program,judge,4,LOW
5,people,run,round,operate,7,LOW
5,people,say,prayer,allege,1,LOW
5,people,say,prayer,state,7,LOW
5,people,say,success,allege,2,HIGH
5,government,accept,recommendation,receive,2,HIGH
5,government,provide,cash,leave,1,LOW
5,government,provide,cash,supply,7,HIGH
5,investor,buy,share,bribe,1,LOW
5,firm,buy,politician,purchase,7,LOW
5,government,accept,proposal,bear,1,LOW
5,government,accept,proposal,receive,1,HIGH
5,government,accept,recommendation,bear,2,LOW
5,road,run,parallel,move,1,LOW
5,writer,write,book,publish,6,HIGH
5,investor,buy,share,purchase,7,HIGH
5,judge,try,action,judge,6,HIGH
5,river,meet,sea,visit,2,LOW
5,runway,run,parallel,move,2,LOW
5,school,provide,education,leave,3,LOW
5,road,run,parallel,operate,4,LOW
5,tribunal,try,crime,judge,7,HIGH
5,priest,say,prayer,allege,2,LOW
5,priest,say,mass,state,7,LOW
5,priest,say,mass,allege,2,LOW
5,poll,show,support,picture,5,LOW
5,poll,show,support,express,7,HIGH
5,politician,buy,election,purchase,7,LOW
5,politician,buy,election,bribe,6,HIGH
5,people,write,letter,spell,5,HIGH
5,people,write,letter,publish,4,HIGH
5,people,try,sniffing,test,5,LOW
5,member,accept,share,bear,3,LOW
5,map,show,location,picture,2,HIGH
5,weapon,buy,chance,purchase,7,LOW
5,user,accept,responsibility,receive,3,LOW
5,user,write,word,spell,7,HIGH
5,user,write,word,publish,6,LOW
5,user,write,software,spell,7,LOW
5,user,write,software,publish,5,HIGH
5,man,write,song,publish,2,LOW
5,man,try,experiment,test,7,HIGH
5,management,accept,responsibility,bear,2,HIGH
5,man,write,song,spell,5,LOW
5,map,show,area,express,5,LOW
5,management,accept,responsibility,receive,3,LOW
5,map,show,location,express,5,LOW
5,map,show,area,picture,2,HIGH
5,claimant,draw,benefit,attract,4,HIGH
5,cinema,show,film,picture,2,HIGH
5,teacher,write,book,publish,4,LOW
5,child,show,sign,express,6,LOW
5,child,show,interest,picture,3,LOW
5,child,show,interest,express,7,HIGH
5,child,meet,house,visit,1,HIGH
5,cinema,show,film,express,2,LOW
5,child,write,word,spell,6,HIGH
5,child,write,word,publish,3,LOW
5,child,show,sign,picture,3,HIGH
5,people,buy,product,bribe,1,LOW
5,people,buy,house,purchase,7,HIGH
5,people,buy,house,bribe,1,LOW
5,patient,draw,figure,depict,7,HIGH
5,people,run,company,move,1,LOW
5,people,buy,security,purchase,7,LOW
5,people,buy,security,bribe,2,HIGH
5,people,buy,product,purchase,7,HIGH
5,people,run,round,move,1,HIGH
5,people,run,company,operate,7,HIGH
5,representative,meet,official,visit,6,HIGH
5,river,meet,sea,satisfy,1,LOW
5,tribunal,try,crime,test,7,LOW
5,producer,say,favour,state,7,LOW
5,proposal,draw,criticism,attract,7,HIGH
5,priest,say,prayer,state,7,LOW
5,producer,say,favour,allege,1,HIGH
5,report,draw,attention,depict,2,LOW
5,representative,meet,official,satisfy,1,LOW
5,proposal,draw,criticism,depict,4,LOW
5,report,draw,attention,attract,7,HIGH
5,man,say,success,state,7,HIGH
5,man,try,experiment,judge,7,LOW
5,man,say,sentence,state,7,HIGH
5,man,say,success,allege,2,HIGH
5,man,provide,money,supply,7,HIGH
5,man,say,sentence,allege,3,LOW
5,man,draw,sword,depict,6,LOW
5,man,provide,money,leave,2,HIGH
5,male,draw,female,depict,7,LOW
5,man,draw,sword,attract,3,LOW
5,user,accept,responsibility,bear,3,HIGH
5,member,accept,share,receive,4,HIGH
5,model,buy,behaviour,bribe,1,LOW
5,model,buy,behaviour,purchase,7,LOW
5,mother,provide,baby,leave,2,LOW
5,mother,provide,baby,supply,7,HIGH
5,parent,draw,line,attract,2,LOW
5,parent,draw,line,depict,6,HIGH
5,patient,accept,treatment,bear,3,HIGH
5,patient,accept,treatment,receive,4,HIGH
5,patient,draw,figure,attract,2,LOW
5,service,meet,need,satisfy,7,HIGH
5,school,provide,education,supply,7,HIGH
5,scholar,write,book,spell,6,LOW
5,table,show,result,express,7,HIGH
5,firm,buy,politician,bribe,6,HIGH
5,figure,show,increase,picture,5,HIGH
5,weapon,buy,chance,bribe,1,LOW
5,family,run,hotel,move,1,LOW
5,family,provide,home,supply,7,HIGH
5,figure,show,increase,express,7,LOW
5,family,run,hotel,operate,7,HIGH
5,employer,provide,training,leave,1,LOW
5,employee,buy,property,purchase,7,HIGH
5,family,provide,home,leave,1,LOW
5,employer,provide,training,supply,7,HIGH
5,service,meet,need,visit,4,LOW
5,shareholder,accept,offer,bear,3,LOW
5,shareholder,accept,offer,receive,2,HIGH
5,shiver,run,spine,move,5,HIGH
5,shiver,run,spine,operate,2,LOW
5,sight,meet,eye,satisfy,1,LOW
5,society,accept,charge,bear,3,LOW
5,society,accept,charge,receive,2,LOW
5,speaker,say,word,allege,3,LOW
5,speaker,say,word,state,7,HIGH
5,table,show,result,picture,6,LOW
5,user,run,application,move,3,LOW
5,spokesman,say,decision,state,7,HIGH
5,spokesman,say,decision,allege,3,HIGH
5,specialist,write,papers,spell,6,LOW
5,specialist,write,papers,publish,5,HIGH
5,student,write,name,spell,7,HIGH
5,student,write,name,publish,5,LOW
5,student,meet,requirement,visit,5,LOW
5,student,meet,requirement,satisfy,7,HIGH
5,study,provide,evidence,supply,7,HIGH
5,study,provide,evidence,leave,5,LOW
5,child,meet,house,satisfy,4,LOW
5,child,draw,picture,depict,6,HIGH
5,beach,meet,standard,satisfy,7,HIGH
5,artist,show,work,picture,2,HIGH
5,artist,show,work,express,4,LOW
5,child,draw,picture,attract,3,LOW
5,boy,meet,girl,visit,4,HIGH
5,boy,meet,girl,satisfy,1,LOW
5,beach,meet,standard,visit,1,LOW
5,sweat,run,face,move,4,HIGH
5,sweat,run,face,operate,1,LOW
5,survey,say,recovery,allege,4,HIGH
5,survey,say,recovery,state,7,HIGH
5,supporter,buy,ticket,bribe,1,LOW
5,supporter,buy,ticket,purchase,7,HIGH
5,study,show,correlation,express,7,HIGH
5,study,show,correlation,picture,5,LOW
5,study,provide,information,leave,6,LOW
5,study,provide,information,supply,7,HIGH
5,company,provide,service,supply,7,HIGH
5,court,try,case,judge,7,HIGH
5,claimant,draw,benefit,depict,2,LOW
5,company,provide,service,leave,1,LOW
5,court,try,offence,test,3,LOW
5,demonstrator,try,building,judge,2,LOW
5,court,try,case,test,4,LOW
5,court,try,offence,judge,7,HIGH
5,demonstrator,try,building,test,6,HIGH
5,employee,buy,property,bribe,1,LOW
5,writer,write,book,spell,7,LOW
6,table,draw,eye,depict,1,LOW
6,table,draw,eye,attract,5,HIGH
6,system,meet,criterion,visit,1,HIGH
6,system,meet,criterion,satisfy,7,HIGH
6,system,meet,requirement,visit,1,LOW
6,system,meet,requirement,satisfy,7,HIGH
6,system,provide,facility,supply,7,HIGH
6,system,provide,facility,leave,1,LOW
6,system,run,application,operate,7,HIGH
6,system,run,application,move,1,LOW
6,woman,draw,hair,depict,7,LOW
6,woman,draw,hair,attract,1,LOW
6,magazine,accept,liability,bear,6,HIGH
6,machine,run,program,operate,7,HIGH
6,machine,run,program,move,3,LOW
6,lawyer,accept,conviction,receive,1,LOW
6,lawyer,accept,conviction,bear,5,LOW
6,justice,try,king,test,4,HIGH
6,justice,try,king,judge,6,LOW
6,judge,try,action,test,4,HIGH
6,male,draw,female,attract,1,HIGH
6,magazine,accept,liability,receive,2,LOW
6,teacher,write,book,spell,1,LOW
6,user,run,application,operate,7,HIGH
6,scholar,write,book,publish,5,HIGH
6,people,try,program,test,7,HIGH
6,people,try,sniffing,judge,1,LOW
6,runway,run,parallel,operate,1,LOW
6,people,say,success,state,7,HIGH
6,people,try,door,judge,1,LOW
6,people,try,door,test,7,HIGH
6,people,try,program,judge,3,LOW
6,people,run,round,operate,7,LOW
6,people,say,prayer,allege,2,LOW
6,people,say,prayer,state,7,LOW
6,people,say,success,allege,2,HIGH
6,government,accept,recommendation,receive,2,HIGH
6,government,provide,cash,leave,3,LOW
6,government,provide,cash,supply,7,HIGH
6,investor,buy,share,bribe,1,LOW
6,firm,buy,politician,purchase,7,LOW
6,government,accept,proposal,bear,3,LOW
6,government,accept,proposal,receive,2,HIGH
6,government,accept,recommendation,bear,2,LOW
6,road,run,parallel,move,1,LOW
6,writer,write,book,publish,5,HIGH
6,investor,buy,share,purchase,7,HIGH
6,judge,try,action,judge,5,HIGH
6,river,meet,sea,visit,5,LOW
6,runway,run,parallel,move,1,LOW
6,school,provide,education,leave,1,LOW
6,road,run,parallel,operate,1,LOW
6,tribunal,try,crime,judge,6,HIGH
6,priest,say,prayer,allege,1,LOW
6,priest,say,mass,state,7,LOW
6,priest,say,mass,allege,1,LOW
6,poll,show,support,picture,6,LOW
6,poll,show,support,express,6,HIGH
6,politician,buy,election,purchase,3,LOW
6,politician,buy,election,bribe,7,HIGH
6,people,write,letter,spell,1,HIGH
6,people,write,letter,publish,5,HIGH
6,people,try,sniffing,test,2,LOW
6,member,accept,share,bear,5,LOW
6,map,show,location,picture,2,HIGH
6,weapon,buy,chance,purchase,7,LOW
6,user,accept,responsibility,receive,2,LOW
6,user,write,word,spell,7,HIGH
6,user,write,word,publish,2,LOW
6,user,write,software,spell,1,LOW
6,user,write,software,publish,5,HIGH
6,man,write,song,publish,4,LOW
6,man,try,experiment,test,7,HIGH
6,management,accept,responsibility,bear,6,HIGH
6,man,write,song,spell,1,LOW
6,map,show,area,express,3,LOW
6,management,accept,responsibility,receive,2,LOW
6,map,show,location,express,4,LOW
6,map,show,area,picture,2,HIGH
6,claimant,draw,benefit,attract,4,HIGH
6,cinema,show,film,picture,4,HIGH
6,teacher,write,book,publish,6,LOW
6,child,show,sign,express,6,LOW
6,child,show,interest,picture,2,LOW
6,child,show,interest,express,7,HIGH
6,child,meet,house,visit,6,HIGH
6,cinema,show,film,express,3,LOW
6,child,write,word,spell,4,HIGH
6,child,write,word,publish,5,LOW
6,child,show,sign,picture,2,HIGH
6,people,buy,product,bribe,1,LOW
6,people,buy,house,purchase,7,HIGH
6,people,buy,house,bribe,1,LOW
6,patient,draw,figure,depict,7,HIGH
6,people,run,company,move,1,LOW
6,people,buy,security,purchase,7,LOW
6,people,buy,security,bribe,4,HIGH
6,people,buy,product,purchase,7,HIGH
6,people,run,round,move,1,HIGH
6,people,run,company,operate,7,HIGH
6,representative,meet,official,visit,7,HIGH
6,river,meet,sea,satisfy,1,LOW
6,tribunal,try,crime,test,3,LOW
6,producer,say,favour,state,7,LOW
6,proposal,draw,criticism,attract,7,HIGH
6,priest,say,prayer,state,7,LOW
6,producer,say,favour,allege,2,HIGH
6,report,draw,attention,depict,2,LOW
6,representative,meet,official,satisfy,1,LOW
6,proposal,draw,criticism,depict,3,LOW
6,report,draw,attention,attract,7,HIGH
6,man,say,success,state,7,HIGH
6,man,try,experiment,judge,1,LOW
6,man,say,sentence,state,7,HIGH
6,man,say,success,allege,5,HIGH
6,man,provide,money,supply,7,HIGH
6,man,say,sentence,allege,6,LOW
6,man,draw,sword,depict,2,LOW
6,man,provide,money,leave,4,HIGH
6,male,draw,female,depict,7,LOW
6,man,draw,sword,attract,1,LOW
6,user,accept,responsibility,bear,7,HIGH
6,member,accept,share,receive,2,HIGH
6,model,buy,behaviour,bribe,2,LOW
6,model,buy,behaviour,purchase,7,LOW
6,mother,provide,baby,leave,4,LOW
6,mother,provide,baby,supply,7,HIGH
6,parent,draw,line,attract,1,LOW
6,parent,draw,line,depict,7,HIGH
6,patient,accept,treatment,bear,5,HIGH
6,patient,accept,treatment,receive,7,HIGH
6,patient,draw,figure,attract,1,LOW
6,service,meet,need,satisfy,7,HIGH
6,school,provide,education,supply,7,HIGH
6,scholar,write,book,spell,2,LOW
6,table,show,result,express,6,HIGH
6,firm,buy,politician,bribe,6,HIGH
6,figure,show,increase,picture,4,HIGH
6,weapon,buy,chance,bribe,1,LOW
6,family,run,hotel,move,1,LOW
6,family,provide,home,supply,5,HIGH
6,figure,show,increase,express,6,LOW
6,family,run,hotel,operate,7,HIGH
6,employer,provide,training,leave,2,LOW
6,employee,buy,property,purchase,7,HIGH
6,family,provide,home,leave,1,LOW
6,employer,provide,training,supply,7,HIGH
6,service,meet,need,visit,1,LOW
6,shareholder,accept,offer,bear,1,LOW
6,shareholder,accept,offer,receive,2,HIGH
6,shiver,run,spine,move,1,HIGH
6,shiver,run,spine,operate,1,LOW
6,sight,meet,eye,satisfy,1,LOW
6,society,accept,charge,bear,4,LOW
6,society,accept,charge,receive,2,LOW
6,speaker,say,word,allege,2,LOW
6,speaker,say,word,state,7,HIGH
6,table,show,result,picture,3,LOW
6,user,run,application,move,1,LOW
6,spokesman,say,decision,state,7,HIGH
6,spokesman,say,decision,allege,2,HIGH
6,specialist,write,papers,spell,2,LOW
6,specialist,write,papers,publish,5,HIGH
6,student,write,name,spell,6,HIGH
6,student,write,name,publish,4,LOW
6,student,meet,requirement,visit,1,LOW
6,student,meet,requirement,satisfy,7,HIGH
6,study,provide,evidence,supply,7,HIGH
6,study,provide,evidence,leave,2,LOW
6,child,meet,house,satisfy,1,LOW
6,child,draw,picture,depict,5,HIGH
6,beach,meet,standard,satisfy,6,HIGH
6,artist,show,work,picture,2,HIGH
6,artist,show,work,express,5,LOW
6,child,draw,picture,attract,1,LOW
6,boy,meet,girl,visit,7,HIGH
6,boy,meet,girl,satisfy,1,LOW
6,beach,meet,standard,visit,2,LOW
6,sweat,run,face,move,1,HIGH
6,sweat,run,face,operate,1,LOW
6,survey,say,recovery,allege,1,HIGH
6,survey,say,recovery,state,7,HIGH
6,supporter,buy,ticket,bribe,1,LOW
6,supporter,buy,ticket,purchase,7,HIGH
6,study,show,correlation,express,6,HIGH
6,study,show,correlation,picture,4,LOW
6,study,provide,information,leave,2,LOW
6,study,provide,information,supply,7,HIGH
6,company,provide,service,supply,7,HIGH
6,court,try,case,judge,5,HIGH
6,claimant,draw,benefit,depict,6,LOW
6,company,provide,service,leave,1,LOW
6,court,try,offence,test,4,LOW
6,demonstrator,try,building,judge,1,LOW
6,court,try,case,test,4,LOW
6,court,try,offence,judge,5,HIGH
6,demonstrator,try,building,test,4,HIGH
6,employee,buy,property,bribe,1,LOW
6,writer,write,book,spell,1,LOW
7,table,draw,eye,depict,1,LOW
7,table,draw,eye,attract,7,HIGH
7,system,meet,criterion,visit,3,HIGH
7,system,meet,criterion,satisfy,7,HIGH
7,system,meet,requirement,visit,2,LOW
7,system,meet,requirement,satisfy,7,HIGH
7,system,provide,facility,supply,7,HIGH
7,system,provide,facility,leave,2,LOW
7,system,run,application,operate,7,HIGH
7,system,run,application,move,2,LOW
7,woman,draw,hair,depict,7,LOW
7,woman,draw,hair,attract,4,LOW
7,magazine,accept,liability,bear,6,HIGH
7,machine,run,program,operate,7,HIGH
7,machine,run,program,move,2,LOW
7,lawyer,accept,conviction,receive,5,LOW
7,lawyer,accept,conviction,bear,2,LOW
7,justice,try,king,test,3,HIGH
7,justice,try,king,judge,6,LOW
7,judge,try,action,test,6,HIGH
7,male,draw,female,attract,3,HIGH
7,magazine,accept,liability,receive,4,LOW
7,teacher,write,book,spell,2,LOW
7,user,run,application,operate,6,HIGH
7,scholar,write,book,publish,6,HIGH
7,people,try,program,test,6,HIGH
7,people,try,sniffing,judge,3,LOW
7,runway,run,parallel,operate,2,LOW
7,people,say,success,state,7,HIGH
7,people,try,door,judge,2,LOW
7,people,try,door,test,7,HIGH
7,people,try,program,judge,3,LOW
7,people,run,round,operate,6,LOW
7,people,say,prayer,allege,1,LOW
7,people,say,prayer,state,7,LOW
7,people,say,success,allege,2,HIGH
7,government,accept,recommendation,receive,5,HIGH
7,government,provide,cash,leave,2,LOW
7,government,provide,cash,supply,7,HIGH
7,investor,buy,share,bribe,1,LOW
7,firm,buy,politician,purchase,6,LOW
7,government,accept,proposal,bear,3,LOW
7,government,accept,proposal,receive,5,HIGH
7,government,accept,recommendation,bear,3,LOW
7,road,run,parallel,move,4,LOW
7,writer,write,book,publish,6,HIGH
7,investor,buy,share,purchase,7,HIGH
7,judge,try,action,judge,7,HIGH
7,river,meet,sea,visit,5,LOW
7,runway,run,parallel,move,2,LOW
7,school,provide,education,leave,1,LOW
7,road,run,parallel,operate,5,LOW
7,tribunal,try,crime,judge,6,HIGH
7,priest,say,prayer,allege,2,LOW
7,priest,say,mass,state,7,LOW
7,priest,say,mass,allege,2,LOW
7,poll,show,support,picture,7,LOW
7,poll,show,support,express,6,HIGH
7,politician,buy,election,purchase,7,LOW
7,politician,buy,election,bribe,7,HIGH
7,people,write,letter,spell,2,HIGH
7,people,write,letter,publish,5,HIGH
7,people,try,sniffing,test,6,LOW
7,member,accept,share,bear,3,LOW
7,map,show,location,picture,7,HIGH
7,weapon,buy,chance,purchase,7,LOW
7,user,accept,responsibility,receive,4,LOW
7,user,write,word,spell,4,HIGH
7,user,write,word,publish,6,LOW
7,user,write,software,spell,2,LOW
7,user,write,software,publish,6,HIGH
7,man,write,song,publish,6,LOW
7,man,try,experiment,test,7,HIGH
7,management,accept,responsibility,bear,6,HIGH
7,man,write,song,spell,2,LOW
7,map,show,area,express,2,LOW
